,person_ctry_code,year,total,B60L,H01M,F03D,H01L,RTA_B60L,RTA_H01M,RTA_F03D,RTA_H01L
55,DK,2000,18455.610111,2.41666666667,56.0171911422,131.527056277,33.0170764421,0.0532529267781,0.1376795826,1.76563099244,0.0174300988614
56,DK,2003,20287.7752851,1.16666666667,67.8189393939,227.870238095,53.103711335,0.023386622224,0.151632811325,2.78270027117,0.0255023434605
57,DK,2006,20517.7243379,0.5,138.991432179,274.946305916,54.1094949495,0.00991050877095,0.307280823819,3.31995309879,0.0256941308591
58,DK,2009,18647.5226626,3.3253968254,194.460108225,777.211203426,95.0996234321,0.0725232855273,0.473027074121,10.3259771269,0.0496875171146
59,DK,2012,13402.1758919,5.70833333333,83.9845471195,1077.052114,53.9351190476,0.173216455952,0.284250142099,19.9101556025,0.039209018436
60,EE,2000,242.996825397,0.333333333333,0.0,0.0,2.87777777778,0.557870352637,0.0,0.0,0.115384187638
61,EE,2003,386.770898546,1.83333333333,1.81983471074,1.0,3.85,1.92771480096,0.213429660766,0.640559476598,0.0969832161502
62,EE,2006,434.151831502,0.5,0.0,1.0,8.04686868687,0.468363996778,0.0,0.5706523533,0.180582191343
63,EE,2009,837.297379297,1.0,9.33333333333,7.83333333333,8.98188405797,0.485708165435,0.505630966747,2.31782224008,0.104514694341
64,EE,2012,684.0,0.0,2.18813131313,4.66666666667,0.75,0.0,0.145108849428,1.69030053641,0.0106830387487
65,ES,2000,24770.8475676,15.0595238095,44.4296536797,68.5083333333,39.255954402,0.247243856548,0.0813595767066,0.685197524714,0.0154402495648
66,ES,2003,27997.6429497,15.3333333333,42.9865079365,90.4952380952,48.6490411805,0.222725653949,0.0696445785365,0.800787907464,0.0169294346946
67,ES,2006,31556.3426535,6.99880952381,55.0804040404,196.063578219,110.636373845,0.0901971151715,0.079174817931,1.53930085727,0.0341586667942
68,ES,2009,31373.7918248,28.3847222222,44.4914862915,342.23969216,191.032534766,0.367936416701,0.0643259965,2.7025679125,0.0593239376387
69,ES,2012,27184.6289493,46.9507936508,49.6858140933,396.559112554,189.11121851,0.7023840888,0.0829059346372,3.61408010621,0.0677771847014
70,FI,2000,30777.2253854,2.5,25.3865079365,24.1333333333,92.5687624875,0.0330343434901,0.0374153764749,0.194267922826,0.0293038467808
71,FI,2003,31997.2060511,2.33333333333,34.8544261294,10.2228327228,152.145337559,0.029656497858,0.0494108696531,0.0791539234357,0.0463272191636
72,FI,2006,29379.7810101,4.66468253968,40.5113837551,25.9711843712,247.987201302,0.0645696860609,0.0625468067988,0.219006220818,0.0822375862621
73,FI,2009,24422.5495186,5.37142857143,81.2836670274,37.869047619,199.190985965,0.0894445621808,0.150969392852,0.384155127461,0.0794636161176
74,FI,2012,16622.7420517,17.1125,90.1354074761,27.2102513228,210.86492304,0.418664302275,0.245962772591,0.4055488157,0.123592272596
75,FR,2000,154015.538153,124.846121934,463.507769083,57.0317460317,1777.51363961,0.329659545361,0.136511456222,0.0917414035522,0.112444455619
76,FR,2003,155955.238166,142.59210941,553.040739296,82.4238095238,2124.56061239,0.371835340288,0.160854708268,0.130938079576,0.132726854289
77,FR,2006,161559.778934,145.638316498,996.487441152,88.1333333333,2588.50120911,0.366604284589,0.27977905475,0.135151290176,0.156100668849
78,FR,2009,150145.589693,242.366728206,925.932413444,175.03277417,2895.3215062,0.656471016825,0.279732757602,0.288815200236,0.187877104458
79,FR,2012,114171.353501,283.550710678,1042.58092653,188.884880952,3087.08085028,1.01001710086,0.414218264784,0.409876762494,0.263439258966
80,GB,2000,108443.697756,35.2313492063,418.13234783,26.2107142857,812.633045777,0.132123507271,0.174898493354,0.0598808268416,0.0730095720866
81,GB,2003,114029.67933,11.91749038,531.987366377,72.3452380952,1288.51041311,0.0425032406045,0.21162162015,0.15718290005,0.110092991211
82,GB,2006,108789.355192,25.4082932167,496.49667139,157.826608947,1421.71648561,0.0949826378259,0.207017260787,0.359423999741,0.127325748719
83,GB,2009,97179.7211982,39.4622060946,572.942111195,278.976919007,1410.40259582,0.165143257959,0.267430979164,0.711223134693,0.14140250128
84,GB,2012,73509.9691507,76.2563538749,411.21507918,335.977380952,1226.06732838,0.421876109255,0.25374612014,1.13234052353,0.162501629848
85,GR,2000,856.539529005,0.0,6.67380952381,0.0,4.5605952381,0.0,0.353429678982,0.0,0.0518756750436
86,GR,2003,1037.15039168,0.0,2.8375,4.0,10.58502886,0.0,0.124099706303,0.955501791534,0.0994351544667
87,GR,2006,1256.60015394,0.0714285714286,0.63084814151,1.85,16.1003647587,0.023116921182,0.022772165873,0.36474375925,0.124832666844
88,GR,2009,1996.34768551,0.253968253968,15.1191391941,19.1333333333,17.6911706349,0.0517366601048,0.343532242167,2.37447557793,0.0863396000854
89,GR,2012,2136.45032077,3.4,9.36470238095,32.5,29.7142063492,0.647204092802,0.198828117333,3.76880625897,0.135506765325
90,HR,2000,1067.52857143,0.0,0.0,5.0,2.475,0.0,0.0,1.16038938426,0.0225883931436
91,HR,2003,1389.85793618,1.0,0.133333333333,9.0,3.82037037037,0.292607009275,0.00435155968441,1.60429913086,0.0267808710792
92,HR,2006,1357.68118064,0.0,2.33333333333,8.0,7.06904761905,0.0,0.0779570876774,1.45984060393,0.0507285853004
93,HR,2009,989.678734174,0.5,0.0,8.66666666667,3.48333333333,0.205461711957,0.0,2.16955720084,0.0342918124082
94,HR,2012,711.628471528,0.797619047619,2.25,10.3333333333,2.91137566138,0.455824157274,0.143418713302,3.59749644733,0.0398597502841
95,HU,2000,4322.58823865,0.5,11.8333333333,0.5,5.90833333333,0.0470415121183,0.124176624456,0.0286575716512,0.0133171338131
96,HU,2003,4955.06504052,3.80833333333,10.125,10.6666666667,10.331547619,0.312565277496,0.0926877397281,0.533325825455,0.0203144778631
97,HU,2006,4680.80441656,5.16666666667,8.83333333333,11.1666666667,8.72420634921,0.448895327694,0.0856013755505,0.591039229346,0.018159131611
98,HU,2009,4126.47630194,4.0,11.3546626984,31.8333333333,17.9692626818,0.394217384775,0.124816356633,1.91124345671,0.0424268261117
99,HU,2012,3298.0716304,3.20833333333,4.54722222222,27.1666666667,15.7912698413,0.395616627292,0.0625406965677,2.04074866125,0.0466494591558
100,ID,2000,369.13590766,0.0,2.33333333333,0.0,4.35357142857,0.0,0.286726023237,0.0,0.114907671204
101,ID,2003,179.031782107,0.0,0.95,0.0,9.85021645022,0.0,0.240696674345,0.0,0.536049976251
102,ID,2006,190.746933622,0.0,0.144412878788,0.0,20.7458919553,0.0,0.0343419522119,0.0,1.05965426046
103,ID,2009,259.131204906,0.0,0.176388888889,1.0,26.2676978114,0.0,0.0308765045647,0.956078463903,0.987624691118
104,ID,2012,241.51740711,0.0,0.559797979798,0.0357142857143,36.5221560847,0.0,0.105137950896,0.0366358929364,1.47332179214
105,IE,2000,5036.6830217,2.07407407407,2.85324074074,1.5,24.1636408527,0.167469135916,0.0256962894662,0.073783608161,0.046742011103
106,IE,2003,5781.57169815,0.0,1.77946127946,3.86904761905,85.976340922,0.0,0.0139610873952,0.165794992412,0.144884752814
107,IE,2006,6570.68165714,0.0833333333333,15.9671201814,1.0,106.401736333,0.0051577877208,0.110228218076,0.037705336716,0.157771273289
108,IE,2009,7060.67127929,1.5,13.9099206349,22.3888888889,104.226605617,0.0863973462158,0.0893624935145,0.785596967563,0.143820979908
109,IE,2012,5137.33233997,1.75,16.3083333333,21.0666666667,83.9476002239,0.138533728683,0.143995373002,1.01594784153,0.159206306096
110,IL,2000,14338.4208655,0.333333333333,104.300030014,1.5,183.10002679,0.00945436920464,0.329958810126,0.0259181014416,0.124416140792
111,IL,2003,19535.6040285,1.0,92.7994213792,8.53571428571,221.752072711,0.0208174865455,0.215474084233,0.108249593902,0.110593724949
112,IL,2006,23561.4171662,2.50555555556,83.3253240458,9.08333333333,275.468627627,0.0432471770809,0.160417676508,0.0955118139474,0.113909613586
113,IL,2009,23890.3178633,9.88019480519,79.7643149971,19.6797619048,382.863825918,0.168189436663,0.151447926239,0.204085035703,0.156139235541
114,IL,2012,19242.2181056,9.85833333333,81.3301587302,35.1416666667,297.214114148,0.208354796221,0.191722510028,0.452460292638,0.150488716591
115,IN,2000,3485.53812455,0.266666666667,3.17418470418,2.2,66.9462450295,0.0311138699001,0.0413084573151,0.156374557404,0.187131124493
116,IN,2003,9216.87655444,0.302777777778,23.7446645022,0.0666666666667,108.0005179,0.0133596586853,0.116858117535,0.00179200088644,0.11416466568
117,IN,2006,12518.9720635,0.765873015873,22.2128510379,8.28214285714,186.087665109,0.0248795908754,0.0804845004971,0.163903148809,0.144823339724
118,IN,2009,17160.8270005,12.2944444444,47.4770812741,26.3863888889,369.889906608,0.291357251891,0.125493842793,0.380938612614,0.210002231412
119,IN,2012,18348.1691176,18.7513095238,72.6855035474,72.0238876864,333.320287999,0.415617671389,0.179693218826,0.972516717418,0.176994045508
120,IT,2000,60078.3531888,43.4714285714,191.571228077,4.5,698.510450657,0.294266639162,0.144640156426,0.0185569989911,0.113277728149
121,IT,2003,65840.0403578,13.5119047619,224.985623821,46.0020833333,576.981265839,0.0834606232603,0.155003426627,0.173101432546,0.0853810056354
122,IT,2006,60449.551728,24.0728057128,270.801675851,43.3916666667,539.774122145,0.161952912507,0.203205230361,0.177838790917,0.0869978694658
123,IT,2009,50446.7780546,23.7382936508,155.384477675,102.822655123,539.697171924,0.191368829522,0.139717503696,0.504973549499,0.10423326707
124,IT,2012,34110.1725509,33.7404220779,113.601510989,132.375615079,545.675103255,0.402273784532,0.151069506572,0.961473513242,0.155861863682
125,JP,2000,342752.440676,319.324058284,4511.08496483,26.819047619,21111.8127666,0.378883960634,0.597003765195,0.0193854570787,0.600115178804
126,JP,2003,435397.282729,464.039202255,6974.37010424,112.563510101,29593.301212,0.433435115675,0.726600838875,0.0640508891686,0.662212451095
127,JP,2006,529025.633705,693.422558627,9872.85977221,212.480812706,39143.1521582,0.533060357932,0.846531009923,0.0995076002369,0.720889536465
128,JP,2009,482039.247336,1002.9637905,10333.817074,460.966912254,38577.018787,0.846170715433,0.972422477658,0.236919388844,0.779715028129
129,JP,2012,414051.537128,1355.67726346,11133.586111,661.941908647,37384.7169426,1.33154867774,1.21971198255,0.396076181745,0.879689356589
130,KR,2000,220439.626575,88.5117063492,1371.91267366,75.15,21523.561365,0.163292479323,0.282301652673,0.0844602900085,0.951292577491
131,KR,2003,194866.220953,153.260508658,1548.61448353,111.0,17792.9205458,0.319851827309,0.360481824899,0.141123606271,0.889611356684
132,KR,2006,406939.337584,314.745080328,6453.89596934,211.248412698,41635.6614308,0.31454617853,0.719397469913,0.128610678862,0.996839954017
133,KR,2009,444711.965931,516.958508421,5813.59397422,908.088888889,40418.328336,0.472750513119,0.59298335237,0.505897806792,0.885501241196
134,KR,2012,397730.563251,975.301000203,7865.52846406,1328.69250992,30454.6261418,0.997251827585,0.897047749497,0.827653911023,0.74602597553
135,LT,2000,320.042895993,0.0,0.0,0.5,0.866666666667,0.0,0.0,0.387057121777,0.0263835689923
136,LT,2003,306.523917749,0.0,1.0,1.6,0.504761904762,0.0,0.14798314451,1.29320943647,0.0160439701301
137,LT,2006,376.276258829,0.0,0.0,1.0,5.51006216006,0.0,0.0,0.658425182357,0.142672188421
138,LT,2009,394.368971672,0.0,0.166666666667,9.0,8.29255102041,0.0,0.0191700228611,5.653963773,0.204868437982
139,LT,2012,367.00952381,0.166666666667,0.333333333333,2.66666666667,2.6680952381,0.184682843195,0.0411981799501,1.80013322644,0.0708294118372
140,LU,2000,2256.11577034,0.5,30.0607142857,0.0,4.99087301587,0.0901288354454,0.604386191995,0.0,0.0215528536937
141,LU,2003,2266.92014637,0.0,15.0321273964,1.36458333333,10.2293650794,0.0,0.300788234655,0.149134145634,0.0439644959558
142,LU,2006,2283.71973304,0.0,9.94603174603,5.72916666667,11.4890873016,0.0,0.197553012083,0.621529722308,0.04901537921
143,LU,2009,2476.35242258,0.283333333333,18.4380952381,12.2694444444,27.7604166667,0.0465307825018,0.337738228923,1.22751186056,0.109220251146
144,LU,2012,1996.55822255,2.02222222222,5.55025641026,23.6094246032,16.1158210506,0.41190971563,0.126097851478,2.92965630327,0.0786430048426
145,LV,2000,418.5503663,0.0,1.75,2.5,0.0,0.0,0.189656154956,1.47980855044,0.0
146,LV,2003,475.254888335,1.0,1.75,30.0,0.0,0.855713815899,0.167027536331,15.6389615604,0.0
147,LV,2006,346.875619642,1.0,0.0,1.0,0.025,1.17241498391,0.0,0.71423227897,0.000702191995277
148,LV,2009,318.448518075,0.0,0.0,10.0,2.0,0.0,0.0,7.77990005522,0.061189993269
149,LV,2012,231.058269508,0.0,0.0,6.0,1.61666666667,0.0,0.0,6.43343598643,0.0681692646818
150,MT,2000,81.2666666667,0.0,0.0,0.0,0.129166666667,0.0,0.0,0.0,0.0154855861106
151,MT,2003,138.05,0.0,0.0833333333333,0.0,0.366666666667,0.0,0.027381608847,0.0,0.025877639678
152,MT,2006,219.942063492,0.0,8.36333333333,0.0,2.09523809524,0.0,1.72483569221,0.0,0.092814264703
153,MT,2009,360.065873016,0.0,5.19428571429,0.2,6.63095238095,0.0,0.654365648754,0.13761357735,0.179425262431
154,MT,2012,186.95525308,0.0,0.8,0.5,2.50476190476,0.0,0.194101518812,0.662591075282,0.130532428782
155,MX,2000,1333.51327255,0.0,2.97916666667,0.0,2.68523809524,0.0,0.101338407839,0.0,0.0196189201328
156,MX,2003,2502.64082307,1.0,7.69444444444,2.0,7.54047619048,0.162501214826,0.139461831068,0.19799066814,0.0293555276124
157,MX,2006,3114.09778637,0.5,12.2095238095,3.0,3.12754435107,0.0652969498584,0.177845589568,0.238672432273,0.00978500097359
158,MX,2009,3991.60324252,1.89285714286,10.0214285714,13.3,18.1959565897,0.192852648723,0.113882997016,0.825500849025,0.0444137217368
159,MX,2012,4120.06562113,2.7,4.5,13.3762626263,21.1266761017,0.266510772117,0.0495433078602,0.804347847364,0.0499593389046
160,NL,2000,55000.1974717,16.7858974359,160.424787851,42.5166666667,1137.83416846,0.124118195496,0.132307311328,0.191517387777,0.201560006832
161,NL,2003,68180.3362757,12.7308080808,229.855326033,86.294047619,2064.49766577,0.0759367434978,0.152922733211,0.313570321431,0.295015544149
162,NL,2006,71910.0316765,6.70569551056,147.361888291,55.365,2406.87703367,0.0379235937599,0.0929549062186,0.190747596443,0.326102452373
163,NL,2009,58556.6430884,7.62072649573,175.245549887,143.64527417,2003.25659889,0.0529267638213,0.135752378006,0.6077548327,0.333311311365
164,NL,2012,34072.0731926,29.625,49.3294107744,108.195238095,1125.91205956,0.35360218139,0.0656725662274,0.786724793317,0.321955280729
165,PL,2000,11062.556974,4.125,23.9555555556,24.5,44.2171572872,0.15164341949,0.0982262006107,0.548685917777,0.0389425996591
166,PL,2003,9887.91809686,8.125,20.1041666667,35.3666666667,42.057350987,0.334174760709,0.0922269474992,0.886140363036,0.0414406631349
167,PL,2006,9003.33720357,4.64583333333,19.7130952381,26.0166666667,34.2236186782,0.209853030873,0.099317990321,0.715914875755,0.0370349748551
168,PL,2009,11206.2700096,6.66666666667,55.8444444444,79.7861111111,58.0158618498,0.241937280752,0.226045315692,1.76392235849,0.0504400267065
169,PL,2012,13253.6835348,16.7763888889,46.2513888889,100.814285714,80.9380879306,0.514774499303,0.158294126779,1.88451123507,0.0594984957447
170,PT,2000,1014.50977633,0.0,0.333333333333,6.63333333333,10.876489899,0.0,0.0149038725481,1.61990234932,0.104453300268
171,PT,2003,1337.2823136,0.0,0.27619047619,6.0,9.34791514042,0.0,0.00936833079393,1.11158172878,0.0681053614838
172,PT,2006,1684.34023652,2.16666666667,6.83333333333,3.5,6.90238095238,0.523139381983,0.184026091397,0.514815330286,0.0399262703788
173,PT,2009,2519.8536302,4.33333333333,4.3,19.6,40.0204695767,0.699361819925,0.0774051327787,1.9270545411,0.154737831816
174,PT,2012,1663.10205978,2.0,6.80625,20.3833333333,26.3896103896,0.489064602656,0.185637458859,3.03647391933,0.154597945791
175,RO,2000,2024.55331511,5.0,5.83333333333,8.75,6.2,1.00437506631,0.130696571495,1.07075986676,0.0298367910836
176,RO,2003,1588.33888889,7.25,1.66666666667,3.0,13.0132936508,1.85630773274,0.0475972870496,0.467941254985,0.0798240397046
177,RO,2006,1550.51208094,7.58333333333,8.66666666667,13.75,19.701031746,1.98902448052,0.25354412866,2.19705431612,0.123795100963
178,RO,2009,1984.99519418,9.08333333333,2.93949013949,25.6333333333,44.1428124653,1.86097667047,0.0671721373345,3.19932879994,0.21666570892
179,RO,2012,3227.78882201,6.31666666667,9.62182539683,43.8333333333,39.709456747,0.795862391942,0.135216278104,3.36443881624,0.119861159425
180,RU,2000,6451.00012,1.33333333333,22.6023890924,15.6515151515,96.9113198838,0.0840556330195,0.15892928007,0.60109426727,0.146364953963
181,RU,2003,36218.7040211,38.5333333333,107.915421935,96.8333333333,221.372519437,0.432672018391,0.135153477934,0.662376972385,0.0595498186768
182,RU,2006,61744.803573,72.7929292929,218.130521284,141.122222222,482.298356785,0.479450658601,0.160248009268,0.566250036844,0.0761035666655
183,RU,2009,70595.7743622,88.5166666667,243.726319444,227.905555556,603.276532687,0.509919336708,0.156603095758,0.799814835801,0.0832582670757
184,RU,2012,60590.1369284,88.1285714286,168.582593162,176.133333333,524.360413211,0.59152068041,0.126208154185,0.720199590845,0.0843174774258
185,SA,2000,212.55,0.0,0.0,0.0,1.02506613757,0.0,0.0,0.0,0.046987292383
186,SA,2003,359.503607504,0.0,1.04395604396,0.666666666667,0.775,0.0,0.131721169931,0.459429352335,0.0210033268928
187,SA,2006,543.527380952,0.0,1.47916666667,0.0,1.90972222222,0.0,0.123444658724,0.0,0.034232484212
188,SA,2009,778.55103835,0.0,2.68472222222,0.2,4.84861111111,0.0,0.156418777938,0.0636438080825,0.0606764140268
189,SA,2012,1622.23303665,0.0,7.8080952381,0.666666666667,17.0103968254,0.0,0.218327518984,0.101814292907,0.102162343246
190,SE,2000,58379.2958614,12.7638768095,107.904565826,52.9551587302,666.840269763,0.0889157892919,0.0838412198257,0.224730838257,0.111289094299
191,SE,2003,51717.6218234,5.21746031746,118.325755608,69.1913492063,327.878434643,0.0410275652663,0.103780882535,0.33145647181,0.0617680582278
192,SE,2006,48081.5608407,13.1426282051,74.406736156,28.0611111111,234.546542136,0.111162626948,0.0701956688345,0.144590432241,0.047526969088
193,SE,2009,44015.0165344,24.75,111.599531025,97.4797619048,344.772115189,0.228680677631,0.115010666281,0.548689741388,0.0763169324993
194,SE,2012,29006.0194224,68.1162698413,73.3603174603,80.7819444444,199.989104652,0.955031860865,0.114722786701,0.689984634129,0.0671750262161
195,SI,2000,1388.09880952,0.0,3.75,1.0,10.3650793651,0.0,0.122542716983,0.178481360719,0.0727514899386
196,SI,2003,1937.82291407,0.0,5.14285714286,3.0,2.63095238095,0.0,0.120383507544,0.383548614071,0.0132278281039
197,SI,2006,2203.81342269,0.0,3.96666666667,1.5,2.91428571429,0.0,0.0816446068305,0.168627998486,0.0128838881384
198,SI,2009,2164.87473009,0.333333333333,3.23333333333,2.33333333333,6.30952380952,0.0626182766096,0.0677476644228,0.26702828363,0.0283957572242
199,SI,2012,1860.93606382,0.623333333333,5.39431216931,2.5,17.9287037037,0.136220991182,0.131486523369,0.332829495265,0.0938657337965
200,SK,2000,1099.60454896,0.0,1.33333333333,0.0,0.7125,0.0,0.0550020438515,0.0,0.00631303188537
201,SK,2003,1014.86497114,0.0,8.86,2.0,7.71,0.0,0.3960062847,0.48824182799,0.0740177292133
202,SK,2006,1059.2784632,1.0,7.2,7.0,4.62027777778,0.383923763343,0.308318066023,1.63719778188,0.0424959542921
203,SK,2009,1491.2702381,5.41666666667,1.59226190476,3.04166666667,8.21746031746,1.4771714205,0.048432264262,0.50532236251,0.0536872188601
204,SK,2012,1789.45371789,3.5,5.56111111111,9.16666666667,17.5,0.79543136257,0.140967085638,1.26912447285,0.0952812004714
205,TR,2000,1239.29879698,3.0,1.0,4.0,2.91577380952,0.984465187122,0.0366016438704,0.799644976468,0.0229227883501
206,TR,2003,2770.47601149,0.0,1.44762786596,3.0,2.34166666667,0.0,0.0237016815903,0.268274942619,0.00823493777135
207,TR,2006,7552.35215772,3.92857142857,6.05802373581,5.97619047619,18.8392496392,0.211547334659,0.0363852495049,0.196044854793,0.0243036224842
208,TR,2009,13433.4166406,9.91666666667,45.7162698413,31.5833333333,31.9187830688,0.3002163684,0.154369295431,0.582484977547,0.0231499193523
209,TR,2012,12776.066499,13.6595238095,42.2344444444,42.1083333333,48.168968254,0.434804001637,0.149949921027,0.816552548526,0.0367332895766
210,TW,2000,74922.8591464,19.3738095238,265.961038961,6.66666666667,9847.34018251,0.105161269418,0.161020176293,0.0220448754144,1.28054321953
211,TW,2003,116720.439734,23.7293123543,490.054437229,33.7833333333,11702.5591106,0.0826786495862,0.190446953589,0.071708202016,0.976840304601
212,TW,2006,162668.784879,78.0321898853,1036.00424132,130.153571429,13240.4378933,0.195085373323,0.28889094533,0.198228053851,0.793026623919
213,TW,2009,180140.754605,85.8011904762,1645.72149832,330.484082298,13550.1465018,0.193703055996,0.414401180548,0.454518766094,0.732861074588
214,TW,2012,164822.036476,171.401190476,1080.84599537,366.037301587,14138.4874026,0.422915589828,0.297457662746,0.55020346275,0.835751789887
215,US,2000,793981.280713,254.491971081,4804.93019882,101.096140379,23358.2533977,0.130352378053,0.274507009661,0.0315455106596,0.286628746263
216,US,2003,955529.889576,373.700290895,6347.04610377,301.250006938,31219.0541451,0.159050227933,0.301303374417,0.0781080937804,0.318320865015
217,US,2006,1000924.87529,434.828771511,6192.75759911,467.476045705,33545.4055559,0.176673708977,0.280646233164,0.115710062778,0.326528584841
218,US,2009,915902.220534,494.145249989,5596.83811089,1223.12474454,31785.5997106,0.219412138155,0.27718533687,0.330852857891,0.338120061944
219,US,2012,756882.637902,726.333016934,5009.55295377,1416.62000842,27660.9684447,0.390267494059,0.300225134319,0.463701049098,0.356064339205
220,ZA,2000,3461.04734488,0.75,16.3416666667,0.0,6.66111111111,0.0881269743298,0.214173348442,0.0,0.0187511876402
221,ZA,2003,3647.68828671,0.157894736842,19.2771062271,0.8,6.80396825397,0.0176037451115,0.23971805271,0.0543357315346,0.018173316994
222,ZA,2006,4022.12680375,0.0526315789474,14.5158163265,4.55555555556,35.9005875077,0.00532164349681,0.16370514363,0.280607218613,0.0869631854429
223,ZA,2009,3356.57987472,0.0,26.0242913832,6.89285714286,39.8253968254,0.0,0.351688806428,0.508763025604,0.115598651393
224,ZA,2012,2172.96501425,1.66111111111,15.2,6.96666666667,24.9774531025,0.310885943183,0.317298101148,0.794301801251,0.111991499632
